;TripID;Questionnaire;Income;Gender;Age;Occupation;Education;HouseHoldSize;HouseHold16;driversLicense;carAvail;OriginLoc;DestLoc;Origin;Destination;startActiv;endActiv;tripStart_time;tripEnd_time;tripDuration;mode;TripDay;realTravelTime.Walk;realShortestDistance.Walk;realTransfer.Walk;realTravelTime.Car;realShortestDistance.Car;realTransfer.Car;realTravelTime.MrC;realShortestDistance.MrC;realTransfer.MrC;realTravelTime.Bus;realShortestDistance.Bus;realTransfer.Bus;realAccessWalkTime.Bus;realAccessWalkDist.Bus;realEgressWalkTime.Bus;realEgressWalkDist.Bus;realWaitingTime.Bus;EdPrimary;EdHighSchool;EdLyceum;EdUniversity;EdMSc;EdPhD;EdNoEducation;endMunic1;endMunic2;endMunic3;endMunic4;endMunic5;endMunic6;endMunic7;endMunic8;endMunic9;endMunic10;endMunic11;startMunic1;startMunic2;startMunic3;startMunic4;startMunic5;startMunic6;startMunic7;startMunic8;startMunic9;startMunic10;startMunic11;endHome;endWork;endLeisure;endShopping;endHealthActivities;endSports;endOther;startHome;startWork;startLeisure;startShopping;startHealthActivities;startSports;startOther;startPersonalActivities;Unemployed;Retired;Employed;Houseworks;Unemployed_other;Student;InZone
6739;9348;4296;10000-20000;Female;45-54;Employed;University;4;4;1;TRUE;1;2;234;918;Home;Work;8:00:00;8:40:00;40;Bus;Πέμπτη;7550;9946;0;983;12263;0;983;12263;0;2119;12263;2;113;167;136;183;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6740;9352;4297;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;1;2;253;116;Home;Work;9:00:00;9:45:00;45;Bus;Πέμπτη;3320;4647;0;943;4746;0;943;4746;0;1819;4746;1;234;355;303;397;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6741;9353;4297;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;2;3;116;253;Work;Home;14:00:00;15:00:00;60;Bus;Πέμπτη;3762;4671;0;1022;7354;0;1022;7354;0;1729;7354;1;265;370;281;323;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
6742;9362;4301;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;4;4;0;TRUE;2;3;183;109;School;Home;21:00:00;21:15:00;15;Bus;Πέμπτη;998;1270;0;464;2559;0;464;2559;0;668;2559;1;222;287;202;269;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6743;9367;4304;10000-20000;Female;16-24;Student;HighSchool;4;4;0;TRUE;1;2;215;115;Home;School;7:30:00;8:00:00;30;Bus;Πέμπτη;2520;3268;0;516;3400;0;516;3400;0;1012;3400;1;48;66;213;248;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6744;9368;4304;10000-20000;Female;16-24;Student;HighSchool;4;4;0;TRUE;2;3;115;215;School;Home;14:00:00;14:30:00;30;Bus;Πέμπτη;2459;3268;0;458;3624;0;458;3624;0;1005;3624;1;770;3300;235;321;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6745;9369;4305;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;1;2;244;183;Home;School;9:00:00;9:15:00;15;Bus;Πέμπτη;1205;1643;0;483;2603;0;483;2603;0;884;2603;1;141;177;240;321;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6746;9370;4305;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;2;3;183;244;School;Home;15:10:00;15:20:00;10;Bus;Πέμπτη;1306;1643;0;312;2124;0;312;2124;0;665;2124;1;176;245;192;257;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6747;9371;4306;ΔΞ/ΔΑ;Male;16-24;Student;Lyceum;4;4;1;TRUE;1;2;711;178;Home;School;12:45:00;14:00:00;75;Bus;Πέμπτη;9412;13249;0;1304;19256;0;1304;19256;0;4302;19256;2;134;182;319;343;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6748;9377;4309;10000-20000;Male;35-44;Employed;Lyceum;4;3;1;FALSE;1;2;206;173;Home;Work;9:00:00;10:00:00;60;Bus;Πέμπτη;2291;2986;0;642;2987;0;642;2987;0;1207;2987;1;391;533;136;180;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6749;9378;4309;10000-20000;Male;35-44;Employed;Lyceum;4;3;1;FALSE;2;3;173;206;Work;Home;14:00:00;14:00:00;0;Bus;Πέμπτη;2349;2987;0;653;3611;0;653;3611;0;1088;3611;1;235;265;55;70;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6750;9379;4309;10000-20000;Male;35-44;Employed;Lyceum;4;3;1;FALSE;3;4;206;114;Home;Work;16:00:00;16:30:00;30;Bus;Πέμπτη;1690;2099;0;430;2105;0;430;2105;0;838;2105;1;220;264;99;129;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6751;9380;4309;10000-20000;Male;35-44;Employed;Lyceum;4;3;1;FALSE;4;5;114;206;Work;Home;19:00:00;19:30:00;30;Bus;Πέμπτη;1614;2099;0;419;2581;0;419;2581;0;859;2581;1;94;122;192;286;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6752;9381;4310;10000-20000;Male;55-64;Retired;University;4;3;1;TRUE;1;2;204;116;Home;Leisure;9:00:00;9:20:00;20;Bus;Πέμπτη;1986;2571;0;582;2692;0;582;2692;0;882;2692;1;217;297;98;114;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6753;9382;4310;10000-20000;Male;55-64;Retired;University;4;3;1;TRUE;2;3;116;204;Leisure;Home;17:00:00;17:30:00;30;Bus;Πέμπτη;1966;2571;0;584;3650;0;584;3650;0;982;3650;1;120;167;189;284;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;NA
6754;9386;4312;10000-20000;Male;16-24;Student;Lyceum;4;4;0;TRUE;2;3;183;493;ChangeMode;School;9:40:00;10:25:00;45;Bus;Πέμπτη;5256;6835;0;699;7262;0;699;7262;0;2200;7262;2;958;3901;240;282;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6755;9387;4312;10000-20000;Male;16-24;Student;Lyceum;4;4;0;TRUE;3;4;493;110;School;Home;15:00:00;16:00:00;60;Bus;Πέμπτη;6119;7993;0;681;10863;0;681;10863;0;3711;10863;2;1023;1506;99;151;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6756;9391;4313;20000-30000;Male;45-54;Unemployed;Lyceum;3;3;1;TRUE;3;4;489;211;Shopping;Home;15:00:00;15:30:00;30;Bus;Πέμπτη;5475;7281;0;935;7532;0;935;7532;0;1782;7532;1;1731;6988;51;66;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;NA
6757;9400;4318;<10000;Female;55-64;Retired;Lyceum;4;4;1;TRUE;1;2;408;109;Home;HealthActivities;9:20:00;10:05:00;45;Bus;Πέμπτη;3170;4269;0;734;6227;0;734;6227;0;1927;6227;1;559;671;120;153;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6758;9401;4318;<10000;Female;55-64;Retired;Lyceum;4;4;1;TRUE;2;3;109;408;HealthActivities;Home;11:05:00;11:35:00;30;Bus;Πέμπτη;3375;4269;0;705;4287;0;705;4287;0;1728;4287;1;91;131;640;825;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;NA
6759;9404;4321;10000-20000;Female;45-54;Retired;University;4;4;1;TRUE;1;2;220;106;Home;Shopping;18:00:00;18:30:00;30;Bus;Πέμπτη;3692;4815;0;809;5040;0;809;5040;0;1431;5040;1;1364;4581;67;107;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6760;9410;4323;ΔΞ/ΔΑ;Female;45-54;Unemployed;University;4;4;0;TRUE;3;4;239;213;Shopping;Home;15:30:00;16:30:00;60;Bus;Πέμπτη;1787;2444;0;558;2651;0;558;2651;0;1500;2651;1;442;604;278;367;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;NA
6761;9413;4325;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;1;2;222;178;Home;School;13:00:00;13:30:00;30;Bus;Πέμπτη;2547;3270;0;544;3442;0;544;3442;0;1182;3442;1;246;320;286;315;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6762;9414;4325;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;2;3;178;286;School;Sports;17:00:00;18:00:00;60;Bus;Πέμπτη;1912;2468;0;442;2708;0;442;2708;0;994;2708;1;230;343;167;263;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6763;9415;4325;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;3;4;286;222;Sports;Home;19:00:00;19:20:00;20;Bus;Πέμπτη;1184;1626;0;428;1766;0;428;1766;0;1101;1766;1;528;774;477;623;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;NA
6764;9416;4327;10000-20000;Female;45-54;Retired;Lyceum;4;4;0;FALSE;1;2;236;105;Home;Work;9:00:00;9:30:00;30;Bus;Πέμπτη;2433;3220;0;600;3213;0;600;3213;0;1196;3213;1;115;154;56;73;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6765;9417;4327;10000-20000;Female;45-54;Retired;Lyceum;4;4;0;FALSE;2;3;105;236;Work;Home;13:00:00;13:30:00;30;Bus;Πέμπτη;2481;3220;0;471;3220;0;471;3220;0;794;3220;1;50;73;174;259;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;NA
6766;9418;4327;10000-20000;Female;45-54;Retired;Lyceum;4;4;0;FALSE;3;4;236;105;Home;HorkRelatedActivities;19:00:00;19:30:00;30;Bus;Πέμπτη;2433;3220;0;600;3213;0;600;3213;0;1196;3213;1;115;154;56;73;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6767;9419;4327;10000-20000;Female;45-54;Retired;Lyceum;4;4;0;FALSE;4;5;105;236;HorkRelatedActivities;Home;21:00:00;21:30:00;30;Bus;Πέμπτη;2481;3220;0;471;3220;0;471;3220;0;794;3220;1;50;73;174;259;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6768;9424;4330;<10000;Male;35-44;Employed;Lyceum;4;3;1;TRUE;1;2;237;173;Home;Work;10:00:00;10:20:00;20;Bus;Πέμπτη;2182;2997;0;720;3524;0;720;3524;0;1261;3524;1;152;235;203;299;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6769;9425;4330;<10000;Male;35-44;Employed;Lyceum;4;3;1;TRUE;2;3;173;237;Work;Home;20:00:00;20:20:00;20;Bus;Πέμπτη;2427;3096;0;609;3235;0;609;3235;0;1184;3235;1;237;292;123;143;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6770;9427;4331;ΔΞ/ΔΑ;Male;65+;Retired;Lyceum;5;5;1;TRUE;2;3;174;225;PersonalActivities;Home;12:00:00;12:20:00;20;Bus;Πέμπτη;3429;4444;0;713;4623;0;713;4623;0;1112;4623;1;877;4429;235;327;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
6771;9430;4332;10000-20000;Male;16-24;Student;HighSchool;5;3;0;TRUE;3;4;235;217;Home;Sports;15:30:00;15:50:00;20;Bus;Πέμπτη;2340;3228;0;622;3719;0;622;3719;0;1085;3719;1;489;694;66;93;NA;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6772;9431;4332;10000-20000;Male;16-24;Student;HighSchool;5;3;0;TRUE;4;5;217;235;Sports;Home;18:30:00;19:00:00;30;Bus;Πέμπτη;2465;3244;0;675;3877;0;675;3877;0;1427;3877;1;376;464;464;581;NA;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;NA
6773;9437;4336;20000-30000;Male;45-54;Employed;University;3;3;1;TRUE;2;3;174;171;Work;HorkRelatedActivities;10:00:00;10:30:00;30;Bus;Πέμπτη;762;1043;0;316;1389;0;316;1389;0;432;1389;1;376;883;56;83;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6774;9438;4336;20000-30000;Male;45-54;Employed;University;3;3;1;TRUE;3;4;171;229;HorkRelatedActivities;HorkRelatedActivities;11:00:00;11:45:00;45;Bus;Πέμπτη;4271;5367;0;1080;6473;0;1080;6473;0;1693;6473;1;506;597;154;181;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6775;9439;4336;20000-30000;Male;45-54;Employed;University;3;3;1;TRUE;4;5;229;174;HorkRelatedActivities;Work;14:30:00;15:20:00;50;Bus;Πέμπτη;3550;4803;0;859;4901;0;859;4901;0;1272;4901;1;70;105;314;432;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6776;9440;4336;20000-30000;Male;45-54;Employed;University;3;3;1;TRUE;5;6;174;254;Work;Home;20:00:00;20:45:00;45;Bus;Πέμπτη;3623;4535;0;783;4533;0;783;4533;0;1447;4533;1;1277;4505;170;250;NA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6777;9450;4343;<10000;Female;45-54;Employed;University;4;4;1;TRUE;2;3;174;206;Work;Home;17:30:00;17:50:00;20;Bus;Πέμπτη;2483;3188;0;601;3728;0;601;3728;0;1008;3728;1;901;3220;107;158;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6778;9456;4346;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;1;2;521;178;Home;School;7:00:00;8:00:00;60;Bus;Πέμπτη;3353;4494;0;845;8713;0;845;8713;0;1992;8713;2;106;141;319;343;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6779;9458;4346;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;3;4;521;178;Home;Work;23:00:00;23:30:00;30;Bus;Πέμπτη;3353;4494;0;845;8713;0;845;8713;0;1992;8713;2;106;141;319;343;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6780;9463;4349;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;1;2;110;115;Home;Work;6:00:00;6:20:00;20;Bus;Πέμπτη;847;1252;0;263;1251;0;263;1251;0;692;1251;1;643;1509;49;68;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6781;9466;4349;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;4;5;110;115;Home;Leisure;19:00:00;19:15:00;15;Bus;Πέμπτη;721;1100;0;226;1100;0;226;1100;0;797;1100;1;274;409;108;136;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6782;9471;4352;10000-20000;Female;16-24;Student;University;4;4;0;TRUE;1;2;304;115;Home;School;17:30:00;18:00:00;30;Bus;Πέμπτη;3687;4817;0;797;5060;0;797;5060;0;1396;5060;1;101;134;95;112;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6783;9472;4352;10000-20000;Female;16-24;Student;University;4;4;0;TRUE;2;3;115;304;School;Home;21:30:00;10:05:00;35;Bus;Πέμπτη;3719;4818;0;675;5348;0;675;5348;0;1622;5348;1;71;84;373;434;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6784;9479;4354;20000-30000;Female;16-24;Student;Lyceum;5;5;0;TRUE;1;2;209;194;Home;PersonalActivities;11:00:00;11:50:00;50;Bus;Πέμπτη;4094;5449;0;967;5679;0;967;5679;0;2047;5679;1;152;207;66;87;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6785;9480;4354;20000-30000;Female;16-24;Student;Lyceum;5;5;0;TRUE;2;3;194;209;PersonalActivities;Home;12:00:00;13:00:00;60;Bus;Πέμπτη;4192;5450;0;925;6551;0;925;6551;0;1848;6551;1;163;230;146;198;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;NA
6786;9482;4354;20000-30000;Female;16-24;Student;Lyceum;5;5;0;TRUE;4;5;174;209;Leisure;Home;19:00:00;19:30:00;30;Bus;Πέμπτη;2564;3321;0;586;3861;0;586;3861;0;1107;3861;1;961;3456;146;198;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6787;9489;4359;10000-20000;Male;16-24;Student;Lyceum;5;4;0;FALSE;3;4;235;250;Home;Leisure;18:00:00;18:10:00;10;Bus;Πέμπτη;1173;1370;0;522;2761;0;522;2761;0;1106;2761;1;750;898;260;298;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6788;9493;4361;20000-30000;Female;16-24;Student;Lyceum;5;4;0;TRUE;1;2;409;783;Home;School;6:45:00;8:00:00;75;Bus;Πέμπτη;13866;18986;0;1550;32722;0;1550;32722;0;5243;32722;2;50;62;1520;2117;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6789;9494;4361;20000-30000;Female;16-24;Student;Lyceum;5;4;0;TRUE;2;3;783;409;School;Home;12:00:00;13:30:00;90;Bus;Πέμπτη;14325;18986;0;1667;32892;0;1667;32892;0;3741;32892;2;119;169;88;130;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6790;9497;4362;ΔΞ/ΔΑ;Female;55-64;Retired;Lyceum;4;4;1;TRUE;2;3;115;214;OtherMeetings;Home;9:30:00;10:00:00;30;Bus;Πέμπτη;2581;3419;0;539;4088;0;539;4088;0;1088;4088;1;259;324;59;87;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6791;9510;4365;ΔΞ/ΔΑ;Female;55-64;Houseworks;Lyceum;3;3;1;TRUE;1;2;520;175;Home;Shopping;10:00:00;10:45:00;45;Bus;Παρασκευή;2241;3157;0;980;4234;0;980;4234;0;1209;4234;1;84;107;209;246;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;NA
6792;9511;4365;ΔΞ/ΔΑ;Female;55-64;Houseworks;Lyceum;3;3;1;TRUE;2;3;175;520;Shopping;Home;14:00:00;14:55:00;55;Bus;Παρασκευή;2735;3157;0;769;4265;0;769;4265;0;950;4265;1;176;246;57;78;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA
6793;9517;4370;20000-30000;Female;45-54;Employed;University;4;4;1;TRUE;2;3;111;502;Shopping;Home;14:30:00;15:00:00;30;Bus;Παρασκευή;1408;1719;0;457;1830;0;457;1830;0;1026;1830;1;830;2333;196;241;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
6794;9519;4372;10000-20000;Male;16-24;Student;Lyceum;4;4;0;TRUE;2;3;174;182;School;Home;12:00:00;12:30:00;30;Bus;Παρασκευή;1316;1700;0;310;1700;0;310;1700;0;751;1700;1;656;1780;95;126;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6795;9521;4373;20000-30000;Male;55-64;Employed;University;4;4;1;TRUE;2;3;174;225;Work;Home;14:50:00;15:30:00;40;Bus;Παρασκευή;3214;4163;0;646;4154;0;646;4154;0;909;4154;1;795;4013;114;154;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6796;9525;4375;ΔΞ/ΔΑ;Male;16-24;Student;Lyceum;3;3;1;TRUE;2;3;174;254;School;Home;12:45:00;13:30:00;45;Bus;Παρασκευή;3644;4576;0;785;4706;0;785;4706;0;1542;4706;1;1277;4505;265;404;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
